Dystans (m),Wysokość (m)
2413.43133873665,97.35233306884766
2434.7891381944964,97.10171508789062
2456.1469376523432,97.07545471191406
2477.5047371101896,96.86164855957031
2498.862536568036,96.3929214477539
2520.2203360258823,95.94470977783203
2541.578135483729,95.51702117919922
2562.9359349415754,95.40478515625
2584.2937343994217,95.79928588867188
2605.651533857268,96.0674057006836
2627.009333315115,96.29528045654297
2648.367132772961,96.91121673583984
2669.7249322308076,97.6453857421875
2691.082731688654,97.38880920410156
2712.4405311465007,97.69482421875
2733.798330604347,98.10973358154297
2755.1561300621934,98.5055160522461
2776.51392952004,98.55171203613281
2797.8717289778865,98.5849609375
2819.229528435733,98.5440444946289
2840.587327893579,98.45120239257812
2861.945127351426,98.3064193725586
2883.3029268092723,98.40758514404297
2904.6607262671187,98.64242553710938
2926.018525724965,99.05484771728516
2947.376325182812,99.59613037109375
2968.734124640658,99.99356842041016
2990.0919240985045,99.8319320678711
3011.449723556351,99.67030334472656
3032.8075230141976,99.37135314941406
3054.165322472044,99.12159729003906
3075.5231219298903,99
3096.880921387737,99
3118.2387208455834,98.86216735839844
3139.5965203034298,98.7005386352539
3160.954319761276,98.5389175415039
3182.312119219123,98.37728881835938
3203.6699186769692,98.20164489746094
3225.0277181348156,97.97508239746094
3246.385517592662,97.7891616821289
3267.7433170505087,97.49884033203125
3289.101116508355,97.08358001708984
3310.4589159662014,96.66271209716797
3331.8167154240477,96.30593872070312
3353.1745148818945,95.84307861328125
3374.532314339741,95.27413940429688
3395.890113797587,94.89402770996094
3417.2479132554336,94.82904815673828
3438.6057127132804,94.65856170654297
3459.9635121711267,94.38256072998047
3481.321311628973,94.14922332763672
3502.67911108682,94.44310760498047
3524.036910544666,94.73745727539062
3545.3947100025125,95.03179931640625
3566.752509460359,95.23114013671875
3588.1103089182056,95.2868881225586
3609.468108376052,95.32933044433594
3630.8259078338983,95.24708557128906
3652.1837072917447,95.11933898925781
3673.5415067495915,95.03267669677734
3694.899306207438,95.07664489746094
3716.257105665284,95.25138092041016
3737.6149051231305,95.44424438476562
3758.9727045809773,95.4792709350586
3780.3305040388236,95.32212829589844
3801.68830349667,95.29312896728516
3823.0461029545168,95.39491271972656
3844.403902412363,95.6274642944336
3865.7617018702094,95.99079132080078
3887.119501328056,96.1954116821289
3908.4773007859026,96.39469146728516
3929.835100243749,96.45104217529297
3951.1928997015953,96.31693267822266
3972.5506991594416,96.18281555175781
3993.9084986172884,95.81624603271484
4015.2662980751347,95.61898040771484
4036.624097532981,95.42171478271484
4057.9818969908274,95.22444915771484
4079.339696448674,95.02719116210938
4100.697495906521,95.13469696044922
4122.055295364367,95.49072265625
4143.413094822214,96.0193862915039
