Dystans (m),Wysokość (m)
5209.62018350558,680.9185180664062
5257.857407426928,677.64892578125
5306.0946313482755,672.4627075195312
5354.331855269624,669.077392578125
5402.569079190972,666.4024658203125
5450.806303112319,661.9566040039062
5499.0435270336675,658.5833129882812
5547.280750955016,657.8995361328125
5595.517974876364,658.431884765625
5643.755198797711,661.6873779296875
5691.9924227190595,664.4964599609375
5740.229646640408,668.0794677734375
5788.466870561755,673.13623046875
5836.704094483103,676.1095581054688
5884.9413184044515,679.8172607421875
5933.178542325799,683.2672729492188
5981.415766247147,682.7506103515625
6029.652990168495,682.2042236328125
6077.8902140898435,677.9088745117188
6126.127438011191,674.596923828125
6174.364661932539,672.3630981445312
6222.601885853887,670.5176391601562
6270.839109775235,669.8995361328125
6319.076333696583,670.7455444335938
6367.313557617931,672.1738891601562
6415.550781539279,674.75
6463.788005460627,674.7230224609375
6512.025229381975,672.331787109375
6560.262453303323,671.5479125976562
6608.49967722467,669.773193359375
6656.736901146019,671.662841796875
6704.974125067367,672.682373046875
6753.211348988714,674.7281494140625
6801.4485729100625,674.1995849609375
6849.685796831411,671.6072387695312
6897.923020752759,670.4522705078125
6946.160244674106,669.9562377929688
6994.3974685954545,670.8621826171875
7042.634692516803,672.9559326171875
7090.87191643815,675.3392944335938
7139.109140359498,678.7067260742188
7187.3463642808465,682.7752075195312
7235.583588202194,682.7493286132812
7283.820812123542,682.4972534179688
7332.05803604489,679.4249877929688
7380.2952599662385,675.7597045898438
7428.532483887586,672.4668579101562
7476.769707808934,672.765625
7525.006931730282,670.2254028320312
7573.24415565163,665.6160888671875
7621.481379572978,659.8532104492188
7669.718603494326,657.098876953125
7717.955827415673,661.7894287109375
7766.193051337022,657.4075927734375
7814.43027525837,652.1494750976562
7862.667499179718,646.4635009765625
7910.904723101065,644.7024536132812
7959.141947022414,641.5132446289062
8007.379170943762,638.9444580078125
8055.616394865109,637.9319458007812
8103.853618786457,636.7298583984375
8152.090842707806,636.0437622070312
8200.328066629154,637.098388671875
8248.565290550501,637.00244140625
8296.802514471849,634.44140625
8345.039738393198,632.3074951171875
8393.276962314545,629.521728515625
8441.514186235894,628.0474243164062
8489.751410157241,630.0997924804688
8537.988634078589,632.5049438476562
8586.225857999938,631.8119506835938
8634.463081921285,633.0384521484375
8682.700305842633,634.61572265625
8730.937529763982,633.0762939453125
8779.174753685329,630.8842163085938
8827.411977606676,630.2986450195312
8875.649201528026,633.3146362304688
8923.886425449373,633.3583984375
8972.12364937072,630.141845703125
9020.36087329207,628.0217895507812
9068.598097213417,626.7686157226562
9116.835321134764,624.8232421875
9165.072545056113,627.8168334960938
9213.30976897746,637.7904052734375
9261.54699289881,649.4144897460938
9309.784216820157,660.0341796875
9358.021440741504,668.3118896484375
9406.258664662853,676.3595581054688
9454.4958885842,679.9550170898438
9502.733112505548,685.7822875976562
9550.970336426897,688.9591064453125
9599.207560348244,692.454345703125
9647.444784269592,695.8987426757812
9695.68200819094,699.2857055664062
9743.919232112288,701.9290161132812
9792.156456033636,703.8594970703125
9840.393679954985,701.7481079101562
9888.630903876332,697.0758056640625
9936.86812779768,692.4469604492188
9985.105351719028,692.1116943359375
10033.342575640376,693.4303588867188
10081.579799561723,696.4281005859375
10129.817023483072,699.0308227539062
10178.05424740442,703.988037109375
10226.291471325769,708.3236694335938
10274.528695247116,710.8951416015625
10322.765919168463,708.2392578125
10371.003143089813,705.1222534179688
10419.24036701116,703.0911254882812
10467.477590932507,702.5357666015625
10515.714814853856,700.3549194335938
10563.952038775204,699.0678100585938
10612.189262696551,698.1760864257812
10660.4264866179,694.8494873046875
10708.663710539247,693.4229736328125
10756.900934460595,689.5938110351562
10805.138158381944,688.582275390625
10853.375382303291,686.7760009765625
10901.612606224639,687.9973754882812
10949.849830145988,687.933349609375
10998.087054067335,688.5916137695312
11046.324277988684,684.8046875
11094.561501910031,682.1846313476562
11142.798725831379,678.7658081054688
11191.035949752728,675.3081665039062
11239.273173674075,672.3859252929688
11287.510397595423,668.4224243164062
11335.747621516772,664.6030883789062
11383.984845438119,660.376220703125
11432.222069359466,655.8336791992188
11480.459293280815,651.9681396484375
11528.696517202163,649.75439453125
11576.93374112351,649.1853637695312
11625.17096504486,641.9207153320312
11673.408188966207,641.6741333007812
11721.645412887554,642.7555541992188
11769.882636808903,642.9307250976562
11818.11986073025,640.83740234375
11866.357084651598,640.1744995117188
11914.594308572947,640.967529296875
11962.831532494294,643.3665161132812
12011.068756415643,648.3994750976562
12059.30598033699,655.1806030273438
12107.543204258338,657.428955078125
12155.780428179687,659.8447875976562
12204.017652101034,661.27099609375
12252.254876022382,661.9381713867188
12300.49209994373,662.5712280273438
12348.729323865078,662.3365478515625
12396.966547786426,659.9816284179688
12445.203771707775,653.6869506835938
12493.440995629122,647.0950927734375
12541.67821955047,641.7770385742188
12589.915443471818,638.017333984375
12638.152667393166,634.764892578125
12686.389891314513,633.655517578125
12734.627115235862,633.078369140625
12782.86433915721,632.4909057617188
12831.101563078559,631.1248779296875
12879.338786999906,630.3668823242188
12927.576010921253,627.601318359375
12975.813234842602,624.5828857421875
13024.05045876395,621.7009887695312
13072.287682685297,619.8292236328125
13120.524906606646,617.2587890625
13168.762130527994,614.2034301757812
13216.99935444934,613.0360107421875
13265.23657837069,611.8440551757812
13313.473802292037,615.0281982421875
13361.711026213385,617.556396484375
13409.948250134734,620.14990234375
13458.185474056081,621.4991455078125
13506.422697977428,622.2476196289062
13554.659921898778,623.426025390625
13602.897145820125,624.5087280273438
13651.134369741472,625.7770385742188
13699.371593662821,625.8968505859375
13747.608817584169,626.4517211914062
13795.846041505518,628.134765625
13844.083265426865,629.3716430664062
13892.320489348213,630.42431640625
13940.557713269562,631.8133544921875
13988.794937190909,632.733154296875
14037.032161112256,633.7916259765625
14085.269385033605,635.7552490234375
14133.506608954953,637.2282104492188
14181.7438328763,638.6609497070312
